ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
2352,BUY,2024-05-07 20:52:00,2024-05-07 20:53:00,63243.96,63310.15,3.9333000000001634,Basket TP,20260523,1
2353,BUY,2024-05-07 23:33:00,2024-05-07 23:36:00,63594.17,63553.81,-3.525200000000041,Basket TP,20260523,2
2354,BUY,2024-05-07 23:34:00,2024-05-07 23:36:00,63494.17,63553.81,3.4747999999999593,Basket TP,20260523,2
2355,BUY,2024-05-08 01:41:00,2024-05-08 01:44:00,63000.31,62974.37,-35.93999999999505,Basket TP,20260523,2
2356,BUY,2024-05-08 01:42:00,2024-05-08 01:44:00,62900.31,62974.37,64.06000000000495,Basket TP,20260523,2
2357,BUY,2024-05-08 01:45:00,2024-05-08 01:46:00,62977.68,63026.86,39.18000000000029,Basket TP,20260524,1
2358,BUY,2024-05-08 01:47:00,2024-05-08 01:48:00,63028.39,63081.13,42.73999999999796,Basket TP,20260524,1
2359,BUY,2024-05-08 01:49:00,2024-05-08 01:51:00,63086.67,63139.02,42.349999999998545,Basket TP,20260524,1
2360,BUY,2024-05-08 03:32:00,2024-05-08 03:38:00,63062.39,63013.01,-59.37999999999738,Basket TP,20260523,2
2361,BUY,2024-05-08 03:34:00,2024-05-08 03:38:00,62962.39,63013.01,40.62000000000262,Basket TP,20260523,2
2362,BUY,2024-05-08 03:52:00,2024-05-08 03:53:00,62997.62,63005.3,-2.319999999999709,Basket TP,20260523,1
2363,BUY,2024-05-08 04:50:00,2024-05-08 04:55:00,62950.36,63017.13,56.7699999999968,Basket TP,20260523,1
2364,BUY,2024-05-08 05:17:00,2024-05-08 05:18:00,62807.14,62905.48,6.183800000000265,Basket TP,20260523,1
2365,BUY,2024-05-08 05:53:00,2024-05-08 07:37:00,62930.74,62613.62,-22.898399999999675,Basket TP,20260523,9
2366,BUY,2024-05-08 06:01:00,2024-05-08 07:37:00,62830.74,62613.62,-15.898399999999675,Basket TP,20260523,9
2367,BUY,2024-05-08 06:02:00,2024-05-08 07:37:00,62730.74,62613.62,-8.898399999999674,Basket TP,20260523,9
2368,BUY,2024-05-08 06:02:00,2024-05-08 07:37:00,62630.74,62613.62,-1.8983999999996741,Basket TP,20260523,9
2369,BUY,2024-05-08 06:02:00,2024-05-08 07:37:00,62530.74,62613.62,5.101600000000326,Basket TP,20260523,9
2370,BUY,2024-05-08 06:03:00,2024-05-08 07:37:00,62430.74,62613.62,12.101600000000328,Basket TP,20260523,9
2371,BUY,2024-05-08 06:05:00,2024-05-08 07:37:00,62330.74,62613.62,19.101600000000328,Basket TP,20260523,9
2372,BUY,2024-05-08 07:32:00,2024-05-08 07:37:00,62230.74,62613.62,26.101600000000328,Basket TP,20260523,9
2373,BUY,2024-05-08 07:32:00,2024-05-08 07:37:00,62130.74,62613.62,33.101600000000325,Basket TP,20260523,9
2374,SELL,2024-05-08 10:48:00,2024-05-08 10:49:00,62899.33,62891.81,-0.17359999999971476,Basket TP,20260523,1
2375,BUY,2024-05-08 11:37:00,2024-05-08 11:43:00,62680.96,62555.13,-48.89880000000063,Basket TP,20260523,4
2376,BUY,2024-05-08 11:40:00,2024-05-08 11:43:00,62580.96,62555.13,-12.898800000000628,Basket TP,20260523,4
2377,BUY,2024-05-08 11:40:00,2024-05-08 11:43:00,62480.96,62555.13,23.101199999999373,Basket TP,20260523,4
2378,BUY,2024-05-08 11:41:00,2024-05-08 11:43:00,62380.96,62555.13,59.101199999999366,Basket TP,20260523,4
2379,SELL,2024-05-08 15:22:00,2024-05-08 15:23:00,62368.76,62341.82,6.098400000000838,Basket TP,20260523,1
2380,SELL,2024-05-08 16:02:00,2024-05-08 16:03:00,62389.32,62395.37,-5.778000000001047,Basket TP,20260523,1
2381,SELL,2024-05-08 16:59:00,2024-05-08 17:01:00,62245.19,62260.87,-9.244800000000104,Basket TP,20260523,2
2382,SELL,2024-05-08 17:00:00,2024-05-08 17:01:00,62345.19,62260.87,5.20239999999998,Basket TP,20260523,2
2383,SELL,2024-05-08 17:24:00,2024-05-08 17:25:00,62498.03,62437.68,3.5244999999998985,Basket TP,20260523,1
2384,SELL,2024-05-08 17:30:00,2024-05-08 17:32:00,62498.67,62474.08,1.0212999999997554,Basket TP,20260524,1
2385,SELL,2024-05-08 17:33:00,2024-05-08 17:34:00,62468.62,62456.81,0.1267000000003463,Basket TP,20260524,1
2386,SELL,2024-05-08 19:11:00,2024-05-08 19:12:00,62429.99,62379.96,2.8020999999999185,Basket TP,20260523,1
2387,SELL,2024-05-08 20:59:00,2024-05-08 21:02:00,62354.82,62357.42,-0.8819999999998982,Basket TP,20260523,1
2388,SELL,2024-05-08 21:26:00,2024-05-08 21:27:00,62552.17,62509.64,2.2770999999999186,Basket TP,20260523,1
2389,SELL,2024-05-08 22:38:00,2024-05-08 22:40:00,62277.05,62242.8,1.6975000000000002,Basket TP,20260523,1
2390,SELL,2024-05-09 00:33:00,2024-05-09 00:34:00,62605.56,62598.48,-0.2044000000003871,Basket TP,20260523,1
2391,SELL,2024-05-09 02:47:00,2024-05-09 02:48:00,62260.43,62287.14,-36.70999999999913,Basket TP,20260523,1
2392,SELL,2024-05-09 06:52:00,2024-05-09 06:57:00,61185.68,61165.54,0.7097999999999592,Basket TP,20260523,1
2393,SELL,2024-05-09 10:07:00,2024-05-09 10:10:00,61737.35,61711.75,1.0919999999998984,Basket TP,20260523,1
2394,SELL,2024-05-09 12:25:00,2024-05-09 12:28:00,61642.74,61539.92,33.41519999999989,Basket TP,20260523,1
2395,SELL,2024-05-09 19:34:00,2024-05-09 19:35:00,61453.74,61409.43,2.401699999999837,Basket TP,20260523,1
2396,SELL,2024-05-09 19:40:00,2024-05-09 19:45:00,61365.54,61439.3,-5.863200000000143,Basket TP,20260524,3
2397,SELL,2024-05-09 19:42:00,2024-05-09 19:45:00,61465.54,61439.3,1.1367999999998575,Basket TP,20260524,3
2398,SELL,2024-05-09 19:44:00,2024-05-09 19:45:00,61565.54,61439.3,8.136799999999859,Basket TP,20260524,3
2399,SELL,2024-05-09 21:08:00,2024-05-09 21:09:00,61384.99,61319.45,3.8878000000000617,Basket TP,20260523,1
2400,SELL,2024-05-09 22:13:00,2024-05-09 22:14:00,61872.29,61879.87,-1.2306000000001225,Basket TP,20260523,1
2401,SELL,2024-05-09 22:20:00,2024-05-09 22:33:00,61719.23,62074.66,-25.580100000000023,Basket TP,20260524,6
2402,SELL,2024-05-09 22:23:00,2024-05-09 22:33:00,61819.23,62074.66,-18.580100000000023,Basket TP,20260524,6
2403,SELL,2024-05-09 22:24:00,2024-05-09 22:33:00,61919.23,62074.66,-11.580100000000021,Basket TP,20260524,6
2404,SELL,2024-05-09 22:26:00,2024-05-09 22:33:00,62019.23,62074.66,-4.58010000000002,Basket TP,20260524,6
2405,SELL,2024-05-09 22:27:00,2024-05-09 22:33:00,62119.23,62074.66,2.4198999999999797,Basket TP,20260524,6
2406,SELL,2024-05-09 22:28:00,2024-05-09 22:33:00,62219.23,62074.66,9.41989999999998,Basket TP,20260524,6
2407,BUY,2024-05-17 08:22:00,2024-05-17 08:27:00,65199.31,65174.42,-2.4422999999999595,Basket TP,20260523,2
2408,BUY,2024-05-17 08:25:00,2024-05-17 08:27:00,65099.31,65174.42,4.557700000000041,Basket TP,20260523,2
2409,BUY,2024-05-17 18:08:00,2024-05-17 18:11:00,66314.48,66294.08,-2.127999999999593,Basket TP,20260523,2
2410,BUY,2024-05-17 18:09:00,2024-05-17 18:11:00,66214.48,66294.08,4.872000000000408,Basket TP,20260523,2
2411,BUY,2024-05-17 20:38:00,2024-05-17 20:47:00,66131.81,66009.43,-9.266600000000325,Basket TP,20260523,4
2412,BUY,2024-05-17 20:39:00,2024-05-17 20:47:00,66031.81,66009.43,-2.2666000000003264,Basket TP,20260523,4
2413,BUY,2024-05-17 20:41:00,2024-05-17 20:47:00,65931.81,66009.43,4.7333999999996745,Basket TP,20260523,4
2414,BUY,2024-05-17 20:43:00,2024-05-17 20:47:00,65831.81,66009.43,11.733399999999676,Basket TP,20260523,4
2415,BUY,2024-05-18 00:04:00,2024-05-18 00:05:00,66882.62,67020.16,8.927800000000572,Basket TP,20260523,1
2416,BUY,2024-05-18 01:03:00,2024-05-18 01:05:00,66533.45,66453.01,-90.44000000000233,Basket TP,20260523,2
2417,BUY,2024-05-18 01:04:00,2024-05-18 01:05:00,66433.45,66453.01,9.559999999997672,Basket TP,20260523,2
2418,BUY,2024-05-18 01:09:00,2024-05-18 01:10:00,66296.27,66394.69,88.41999999999825,Basket TP,20260523,1
2419,BUY,2024-05-18 01:15:00,2024-05-18 01:16:00,66443.09,66463.25,10.160000000003492,Basket TP,20260524,1
2420,BUY,2024-05-18 01:17:00,2024-05-18 01:18:00,66466.18,66515.99,39.810000000012224,Basket TP,20260524,1
2421,BUY,2024-05-18 01:19:00,2024-05-18 01:20:00,66517.02,66573.64,46.61999999999534,Basket TP,20260524,1
2422,BUY,2024-05-18 07:34:00,2024-05-18 07:35:00,66807.34,66851.06,2.3604000000000815,Basket TP,20260523,1
2423,BUY,2024-05-18 09:36:00,2024-05-18 09:42:00,66903.26,66900.15,-0.9177000000000408,Basket TP,20260523,2
2424,BUY,2024-05-18 09:40:00,2024-05-18 09:42:00,66803.26,66900.15,6.08229999999996,Basket TP,20260523,2
2425,BUY,2024-05-18 11:47:00,2024-05-18 11:48:00,66848.05,66890.09,11.534399999997694,Basket TP,20260523,1
2426,BUY,2024-05-18 13:30:00,2024-05-18 13:32:00,66765.46,66765.48,-3.5928000000037716,Basket TP,20260524,1
2427,BUY,2024-05-18 13:33:00,2024-05-18 13:35:00,66766.89,66758.46,-6.634799999997485,Basket TP,20260524,1
2428,BUY,2024-05-18 14:53:00,2024-05-18 14:59:00,66946.25,66893.22,-22.690799999999577,Basket TP,20260523,2
2429,BUY,2024-05-18 14:56:00,2024-05-18 14:59:00,66846.25,66893.22,13.309200000000418,Basket TP,20260523,2
2430,BUY,2024-05-18 15:00:00,2024-05-18 15:03:00,66900.09,66909.34,-0.2699999999999996,Basket TP,20260523,1
2431,BUY,2024-05-26 07:29:00,2024-05-26 07:30:00,69200.4,69223.21,0.8967000000008557,Basket TP,20260523,1
2432,BUY,2024-05-26 09:22:00,2024-05-26 09:25:00,68976.92,68958.35,-1.9998999999994704,Basket TP,20260523,2
2433,BUY,2024-05-26 09:23:00,2024-05-26 09:25:00,68876.92,68958.35,5.00010000000053,Basket TP,20260523,2
2434,BUY,2024-05-26 10:00:00,2024-05-26 10:01:00,68883.11,68909.67,1.1591999999998372,Basket TP,20260524,1
2435,BUY,2024-05-26 10:02:00,2024-05-26 10:12:00,68909.37,68912.57,-0.47599999999918513,Basket TP,20260524,1
2436,BUY,2024-05-26 12:07:00,2024-05-26 12:16:00,68931.95,68942.49,0.194400000002934,Basket TP,20260523,1
2437,BUY,2024-05-26 13:44:00,2024-05-26 13:45:00,69044.8,69108.9,19.47599999999686,Basket TP,20260523,1
2438,BUY,2024-05-26 16:33:00,2024-05-26 16:34:00,69038.5,69032.96,-5.5943999999976946,Basket TP,20260523,1
2439,BUY,2024-05-26 18:38:00,2024-05-26 18:40:00,69064.67,69095.44,1.453900000000285,Basket TP,20260523,1
2440,BUY,2024-05-26 19:17:00,2024-05-26 19:26:00,69019.37,69001.11,-1.9781999999996334,Basket TP,20260523,1
2441,BUY,2024-05-26 20:42:00,2024-05-26 20:43:00,68951.29,68970.17,0.621600000000326,Basket TP,20260523,1
2442,BUY,2024-05-26 22:51:00,2024-05-26 22:54:00,68758.71,68819.09,3.5265999999993074,Basket TP,20260523,1
2443,BUY,2024-05-26 22:55:00,2024-05-26 22:56:00,68828.4,68838.45,0.0035000000002036735,Basket TP,20260524,1
2444,BUY,2024-05-26 22:57:00,2024-05-26 23:00:00,68844.45,68856.25,0.12600000000020373,Basket TP,20260524,1
2445,BUY,2024-05-26 23:22:00,2024-05-26 23:23:00,68729.4,68760.16,1.4532000000006517,Basket TP,20260523,1
2446,BUY,2024-05-27 00:58:00,2024-05-27 00:59:00,68748.42,68769.14,0.7504000000000816,Basket TP,20260523,1
2447,BUY,2024-05-27 03:27:00,2024-05-27 04:50:00,68757.09,68415.87,-351.22000000000116,Basket TP,20260523,8
2448,BUY,2024-05-27 04:01:00,2024-05-27 04:50:00,68657.09,68415.87,-251.22000000000116,Basket TP,20260523,8
2449,BUY,2024-05-27 04:01:00,2024-05-27 04:50:00,68557.09,68415.87,-151.22000000000116,Basket TP,20260523,8
2450,BUY,2024-05-27 04:32:00,2024-05-27 04:50:00,68457.09,68415.87,-51.220000000001164,Basket TP,20260523,8
2451,BUY,2024-05-27 04:32:00,2024-05-27 04:50:00,68357.09,68415.87,48.779999999998836,Basket TP,20260523,8
2452,BUY,2024-05-27 04:32:00,2024-05-27 04:50:00,68257.09,68415.87,148.77999999999884,Basket TP,20260523,8
2453,BUY,2024-05-27 04:32:00,2024-05-27 04:50:00,68157.09,68415.87,248.77999999999884,Basket TP,20260523,8
2454,BUY,2024-05-27 04:32:00,2024-05-27 04:50:00,68057.09,68415.87,348.77999999999884,Basket TP,20260523,8
2455,SELL,2024-06-03 07:54:00,2024-06-03 07:55:00,67747.14,67741.27,-0.289100000000326,Basket TP,20260523,1
2456,SELL,2024-06-03 08:14:00,2024-06-03 08:15:00,68123.14,68189.46,-5.34240000000049,Basket TP,20260523,1
2457,SELL,2024-06-03 08:40:00,2024-06-03 08:41:00,68253.87,68250.92,-0.4935000000002038,Basket TP,20260524,1
2458,SELL,2024-06-03 08:42:00,2024-06-03 08:43:00,68253.98,68156.52,6.12219999999943,Basket TP,20260524,1
2459,SELL,2024-06-03 08:44:00,2024-06-03 08:45:00,68157.19,68160.02,-0.8981000000001224,Basket TP,20260524,1
2460,BUY,2024-06-03 09:38:00,2024-06-03 09:39:00,68410.0,68483.08,4.415600000000123,Basket TP,20260523,1
2461,BUY,2024-06-03 10:06:00,2024-06-03 10:07:00,68218.38,68238.49,0.7077000000000407,Basket TP,20260523,1
2462,BUY,2024-06-03 10:57:00,2024-06-03 10:59:00,68341.38,68335.17,-1.1347000000004483,Basket TP,20260523,1
2463,BUY,2024-06-03 16:20:00,2024-06-03 16:22:00,68939.92,68942.36,-2.7215999999991616,Basket TP,20260523,1
2464,BUY,2024-06-03 16:26:00,2024-06-03 16:27:00,68943.33,68968.2,5.353199999998324,Basket TP,20260523,1
2465,BUY,2024-06-03 17:50:00,2024-06-03 17:56:00,68990.39,68950.08,-3.5216999999998375,Basket TP,20260523,2
2466,BUY,2024-06-03 17:51:00,2024-06-03 17:56:00,68875.73,68950.08,4.504500000000408,Basket TP,20260523,2
2467,BUY,2024-06-03 18:41:00,2024-06-03 18:42:00,69068.87,69071.48,-0.5172999999999592,Basket TP,20260523,1
2468,BUY,2024-06-03 21:34:00,2024-06-03 21:35:00,69390.86,69316.18,-5.92760000000053,Basket TP,20260523,1
2469,BUY,2024-06-03 21:42:00,2024-06-03 21:43:00,69135.34,69215.19,4.889500000000408,Basket TP,20260523,1
2470,BUY,2024-06-03 21:50:00,2024-06-03 21:51:00,69050.89,69029.05,-2.228799999999756,Basket TP,20260523,1
2471,BUY,2024-06-03 21:59:00,2024-06-03 22:00:00,68675.09,68831.4,10.241699999999838,Basket TP,20260523,1
2472,BUY,2024-06-03 22:05:00,2024-06-03 22:06:00,68847.37,68963.17,7.406000000000204,Basket TP,20260524,1
2473,BUY,2024-06-03 22:07:00,2024-06-03 22:08:00,68965.63,69040.19,4.519199999999837,Basket TP,20260524,1
2474,BUY,2024-06-03 22:09:00,2024-06-03 22:10:00,69037.35,69127.92,5.639899999999471,Basket TP,20260524,1
2475,BUY,2024-06-03 23:55:00,2024-06-03 23:56:00,68955.69,69008.69,3.0100000000000002,Basket TP,20260523,1
2476,BUY,2024-06-04 02:08:00,2024-06-04 02:20:00,69130.4,69153.14,12.740000000005239,Basket TP,20260523,1
2477,BUY,2024-06-04 04:00:00,2024-06-04 04:03:00,69110.5,69148.99,28.49000000000524,Basket TP,20260523,1
2478,BUY,2024-06-04 04:16:00,2024-06-04 04:17:00,69063.49,69066.25,-7.240000000005239,Basket TP,20260523,1
2479,BUY,2024-06-04 05:10:00,2024-06-04 05:15:00,68887.49,68888.24,-0.6475000000000001,Basket TP,20260523,2
2480,BUY,2024-06-04 05:13:00,2024-06-04 05:15:00,68787.49,68888.24,6.352500000000001,Basket TP,20260523,2
2481,BUY,2024-06-04 05:20:00,2024-06-04 05:25:00,68902.84,68914.85,0.14070000000065197,Basket TP,20260524,1
2482,BUY,2024-06-04 06:17:00,2024-06-04 06:18:00,68935.91,68966.59,1.447599999999511,Basket TP,20260523,1
2483,BUY,2024-06-04 06:41:00,2024-06-04 06:50:00,68767.34,68792.45,1.057700000000041,Basket TP,20260523,1
2484,BUY,2024-06-04 11:07:00,2024-06-04 11:08:00,69088.82,69160.11,22.064399999997697,Basket TP,20260523,1
2485,BUY,2024-06-04 12:00:00,2024-06-04 12:04:00,69018.99,69035.0,2.163599999998114,Basket TP,20260523,1
2486,BUY,2024-06-04 12:05:00,2024-06-04 12:06:00,69033.8,69064.22,7.351199999999372,Basket TP,20260523,1
2487,BUY,2024-06-04 13:00:00,2024-06-04 13:02:00,68933.96,68893.43,-18.19080000000482,Basket TP,20260523,2
2488,BUY,2024-06-04 13:01:00,2024-06-04 13:02:00,68833.96,68893.43,17.80919999999518,Basket TP,20260523,2
2489,BUY,2024-06-04 13:08:00,2024-06-04 13:10:00,68778.89,68838.16,17.737200000001465,Basket TP,20260523,1
2490,BUY,2024-06-04 13:15:00,2024-06-04 13:22:00,68867.78,68923.23,16.36199999999895,Basket TP,20260524,1
2491,BUY,2024-06-04 15:07:00,2024-06-04 15:08:00,68942.56,68967.92,5.52960000000021,Basket TP,20260523,1
2492,BUY,2024-06-04 15:54:00,2024-06-04 16:33:00,68909.36,68785.06,-48.34800000000105,Basket TP,20260523,4
2493,BUY,2024-06-04 15:57:00,2024-06-04 16:33:00,68809.36,68785.06,-12.348000000001047,Basket TP,20260523,4
2494,BUY,2024-06-04 16:04:00,2024-06-04 16:33:00,68709.36,68785.06,23.65199999999895,Basket TP,20260523,4
2495,BUY,2024-06-04 16:17:00,2024-06-04 16:33:00,68609.36,68785.06,59.65199999999895,Basket TP,20260523,4
2496,BUY,2024-06-04 19:54:00,2024-06-04 19:55:00,68909.88,68892.84,-1.8928000000005705,Basket TP,20260523,1
2497,BUY,2024-06-04 21:39:00,2024-06-04 21:40:00,69416.31,69536.78,7.732900000000082,Basket TP,20260523,1
2498,BUY,2024-06-05 00:42:00,2024-06-05 00:44:00,70391.16,70393.67,-0.5243000000003668,Basket TP,20260523,1
2499,BUY,2024-06-05 02:03:00,2024-06-05 02:04:00,70614.45,70629.84,5.389999999999418,Basket TP,20260523,1
2500,BUY,2024-06-05 02:10:00,2024-06-05 02:12:00,70582.38,70602.01,9.629999999990105,Basket TP,20260523,1
2501,BUY,2024-06-05 02:40:00,2024-06-05 02:41:00,70123.94,70188.31,54.36999999999534,Basket TP,20260523,1
2502,BUY,2024-06-05 02:45:00,2024-06-05 02:46:00,70324.87,70392.45,57.580000000001746,Basket TP,20260524,1
2503,BUY,2024-06-05 02:47:00,2024-06-05 02:57:00,70395.0,70329.74,-75.25999999999476,Basket TP,20260524,3
2504,BUY,2024-06-05 02:49:00,2024-06-05 02:57:00,70295.0,70329.74,24.74000000000524,Basket TP,20260524,3
2505,BUY,2024-06-05 02:52:00,2024-06-05 02:57:00,70195.0,70329.74,124.74000000000524,Basket TP,20260524,3
2506,BUY,2024-06-05 07:19:00,2024-06-05 07:20:00,70441.06,70519.51,4.791499999999797,Basket TP,20260523,1
2507,BUY,2024-06-05 15:08:00,2024-06-05 15:25:00,71051.98,71073.65,4.201199999999371,Basket TP,20260523,1
2508,BUY,2024-06-05 15:53:00,2024-06-05 16:02:00,70870.33,70907.68,9.845999999996856,Basket TP,20260523,1
2509,BUY,2024-06-05 16:46:00,2024-06-05 16:48:00,70850.07,70851.62,-3.0420000000041907,Basket TP,20260523,1
2510,BUY,2024-06-05 20:38:00,2024-06-05 20:39:00,70822.71,70736.49,-6.735400000000082,Basket TP,20260523,1
2511,BUY,2024-06-05 20:43:00,2024-06-05 20:44:00,70734.34,70770.22,1.8116000000003258,Basket TP,20260523,1
2512,BUY,2024-06-05 23:51:00,2024-06-05 23:52:00,71403.86,71380.85,-2.3106999999996334,Basket TP,20260523,1
2513,BUY,2024-06-06 01:17:00,2024-06-06 01:27:00,71261.41,71162.81,-108.60000000000582,Basket TP,20260523,3
2514,BUY,2024-06-06 01:23:00,2024-06-06 01:27:00,71161.41,71162.81,-8.60000000000582,Basket TP,20260523,3
2515,BUY,2024-06-06 01:23:00,2024-06-06 01:27:00,71061.41,71162.81,91.39999999999418,Basket TP,20260523,3
2516,BUY,2024-06-06 01:55:00,2024-06-06 01:56:00,71043.64,71058.76,5.119999999995343,Basket TP,20260524,1
2517,BUY,2024-06-06 01:57:00,2024-06-06 01:58:00,71065.16,71071.02,-4.139999999999418,Basket TP,20260524,1
2518,BUY,2024-06-06 01:59:00,2024-06-06 02:01:00,71071.35,71075.77,-5.580000000001746,Basket TP,20260524,1
2519,BUY,2024-06-06 02:14:00,2024-06-06 02:15:00,70891.9,70896.14,-5.759999999994761,Basket TP,20260523,1
2520,BUY,2024-06-06 06:32:00,2024-06-06 06:33:00,70864.28,70865.78,-0.5950000000000001,Basket TP,20260523,1
2521,BUY,2024-06-06 10:41:00,2024-06-06 10:42:00,71072.26,71094.24,0.8386000000007335,Basket TP,20260523,1
2522,BUY,2024-06-06 10:56:00,2024-06-06 10:57:00,71015.78,71053.18,1.9179999999995925,Basket TP,20260523,1
2523,BUY,2024-06-06 11:09:00,2024-06-06 11:19:00,70992.97,70972.83,-10.85039999999979,Basket TP,20260523,2
2524,BUY,2024-06-06 11:16:00,2024-06-06 11:19:00,70892.97,70972.83,25.149600000000206,Basket TP,20260523,2
2525,BUY,2024-06-06 12:13:00,2024-06-06 12:16:00,70887.42,70898.67,0.4500000000000002,Basket TP,20260523,1
2526,BUY,2024-06-06 19:45:00,2024-06-06 19:59:00,71154.15,71126.4,-2.6425,Basket TP,20260523,2
2527,BUY,2024-06-06 19:48:00,2024-06-06 19:59:00,71054.15,71126.4,4.3575,Basket TP,20260523,2
2528,BUY,2024-06-06 21:02:00,2024-06-06 21:03:00,71034.18,71041.27,-0.20369999999922583,Basket TP,20260523,1
2529,BUY,2024-06-06 22:56:00,2024-06-06 23:01:00,71276.4,71239.06,-3.313799999999756,Basket TP,20260523,1
2530,BUY,2024-06-06 23:36:00,2024-06-06 23:38:00,70904.7,70866.18,-3.396400000000286,Basket TP,20260523,2
2531,BUY,2024-06-06 23:37:00,2024-06-06 23:38:00,70796.15,70866.18,4.202099999999919,Basket TP,20260523,2
2532,BUY,2024-06-06 23:40:00,2024-06-06 23:41:00,70883.14,70901.52,0.5866000000003261,Basket TP,20260524,1
2533,BUY,2024-06-06 23:42:00,2024-06-06 23:45:00,70899.98,70943.33,2.3345000000004075,Basket TP,20260524,1
2534,BUY,2024-06-07 01:11:00,2024-06-07 01:12:00,70884.58,70868.22,-26.360000000000582,Basket TP,20260523,1
2535,BUY,2024-06-07 02:16:00,2024-06-07 02:17:00,70892.14,70894.38,-7.759999999994761,Basket TP,20260523,1
2536,BUY,2024-06-07 02:38:00,2024-06-07 02:39:00,70722.96,70727.48,-5.480000000010477,Basket TP,20260523,1
2537,BUY,2024-06-07 02:43:00,2024-06-07 02:44:00,70630.35,70693.15,52.79999999998836,Basket TP,20260523,1
2538,BUY,2024-06-07 03:04:00,2024-06-07 03:05:00,70257.78,70385.23,117.44999999999709,Basket TP,20260523,1
2539,BUY,2024-06-07 03:15:00,2024-06-07 03:16:00,70352.01,70488.52,126.51000000000931,Basket TP,20260524,1
2540,BUY,2024-06-07 03:17:00,2024-06-07 03:18:00,70485.04,70513.73,18.69000000000233,Basket TP,20260524,1
2541,BUY,2024-06-07 03:19:00,2024-06-07 03:20:00,70513.01,70587.09,64.08000000000175,Basket TP,20260524,1
2542,BUY,2024-06-07 06:23:00,2024-06-07 06:26:00,70796.0,70810.64,0.32479999999995923,Basket TP,20260523,1
2543,BUY,2024-06-07 08:23:00,2024-06-07 08:41:00,70726.94,70708.53,-1.9887000000002448,Basket TP,20260523,2
2544,BUY,2024-06-07 08:35:00,2024-06-07 08:41:00,70626.94,70708.53,5.011299999999756,Basket TP,20260523,2
2545,BUY,2024-06-07 21:09:00,2024-06-07 21:10:00,71298.41,71328.2,1.385299999999552,Basket TP,20260523,1
2546,BUY,2024-06-07 22:23:00,2024-06-07 22:30:00,71083.83,71082.05,-0.8245999999999186,Basket TP,20260523,2
2547,BUY,2024-06-07 22:25:00,2024-06-07 22:30:00,70983.83,71082.05,6.175400000000082,Basket TP,20260523,2
2548,BUY,2024-06-07 22:50:00,2024-06-07 22:51:00,70968.37,71003.59,1.7654000000000813,Basket TP,20260524,1
2549,BUY,2024-06-07 22:52:00,2024-06-07 22:53:00,71008.6,71026.51,0.5536999999992259,Basket TP,20260524,1
2550,BUY,2024-06-07 22:54:00,2024-06-07 22:55:00,71025.34,71027.06,-0.5795999999999186,Basket TP,20260524,1
2551,BUY,2024-06-07 23:49:00,2024-06-07 23:50:00,70854.32,70858.29,-0.42210000000093717,Basket TP,20260523,1
2552,BUY,2024-06-08 00:10:00,2024-06-08 01:02:00,70750.47,69464.43,-90.72280000000057,Basket TP,20260524,15
2553,BUY,2024-06-08 00:11:00,2024-06-08 01:02:00,70644.96,69464.43,-83.33710000000094,Basket TP,20260524,15
2554,BUY,2024-06-08 00:15:00,2024-06-08 01:02:00,70550.47,69464.43,-76.72280000000057,Basket TP,20260524,15
2555,BUY,2024-06-08 00:17:00,2024-06-08 01:02:00,70450.47,69464.43,-69.72280000000057,Basket TP,20260524,15
2556,BUY,2024-06-08 00:23:00,2024-06-08 01:02:00,70350.47,69464.43,-62.72280000000058,Basket TP,20260524,15
2557,BUY,2024-06-08 00:35:00,2024-06-08 01:02:00,70250.47,69464.43,-55.722800000000575,Basket TP,20260524,15
2558,BUY,2024-06-08 00:40:00,2024-06-08 01:02:00,70150.47,69464.43,-48.722800000000575,Basket TP,20260524,15
2559,BUY,2024-06-08 00:56:00,2024-06-08 01:02:00,70050.47,69464.43,-41.722800000000575,Basket TP,20260524,15
2560,BUY,2024-06-08 00:58:00,2024-06-08 01:02:00,69950.47,69464.43,-34.722800000000575,Basket TP,20260524,15
2561,BUY,2024-06-08 00:58:00,2024-06-08 01:02:00,69850.47,69464.43,-27.72280000000057,Basket TP,20260524,15
2562,BUY,2024-06-08 00:58:00,2024-06-08 01:02:00,69750.47,69464.43,-20.72280000000057,Basket TP,20260524,15
2563,BUY,2024-06-08 01:00:00,2024-06-08 01:02:00,69650.47,69464.43,-196.04000000000815,Basket TP,20260524,15
2564,BUY,2024-06-08 01:00:00,2024-06-08 01:02:00,69550.47,69464.43,-96.04000000000815,Basket TP,20260524,15
2565,BUY,2024-06-08 01:01:00,2024-06-08 01:02:00,69450.47,69464.43,3.959999999991851,Basket TP,20260524,15
2566,BUY,2024-06-08 01:01:00,2024-06-08 01:02:00,69350.47,69464.43,103.95999999999185,Basket TP,20260524,15
2567,SELL,2024-06-15 07:52:00,2024-06-15 07:55:00,66190.62,66151.15,2.0629000000000817,Basket TP,20260523,1
2568,SELL,2024-06-15 07:56:00,2024-06-15 07:57:00,66154.75,66145.08,-0.023100000000122245,Basket TP,20260524,1
2569,SELL,2024-06-15 07:58:00,2024-06-15 07:59:00,66144.39,66127.65,0.4718000000003667,Basket TP,20260524,1
2570,SELL,2024-06-15 09:40:00,2024-06-15 09:44:00,66185.14,66167.84,0.5110000000002038,Basket TP,20260523,1
