ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
31,BUY,2026-05-10 06:33:00,2026-05-10 06:34:00,80639.92,80659.92,1.05,Basket TP,20260523,1
32,BUY,2026-05-10 10:33:00,2026-05-10 10:34:00,80724.36,80744.36,1.05,Basket TP,20260523,1
33,BUY,2026-05-10 12:53:00,2026-05-10 13:04:00,80690.34,80710.34,1.05,Basket TP,20260523,1
34,BUY,2026-05-10 14:55:00,2026-05-10 15:09:00,80739.52,80759.52,24.05,Basket TP,20260523,1
35,BUY,2026-05-10 16:39:00,2026-05-10 16:47:00,80756.82,80776.82,24.05,Basket TP,20260523,1
36,BUY,2026-05-10 18:24:00,2026-05-10 18:28:00,80796.59,80816.59,24.05,Basket TP,20260523,1
37,BUY,2026-05-10 21:51:00,2026-05-10 21:52:00,80892.95,80920.02,1.4742000000004192,Basket TP,20260523,1
38,BUY,2026-05-11 01:44:00,2026-05-11 01:50:00,81260.1,81280.1,1.05,Basket TP,20260523,1
39,BUY,2026-05-11 03:21:00,2026-05-11 03:27:00,81167.76,81137.76,-1.9499999999999997,Basket TP,20260523,2
40,BUY,2026-05-11 03:23:00,2026-05-11 03:27:00,81067.76,81137.76,4.05,Basket TP,20260523,2
41,BUY,2026-05-11 03:36:00,2026-05-11 03:37:00,80992.03,81046.39,3.111600000000035,Basket TP,20260523,1
42,BUY,2026-05-11 03:51:00,2026-05-11 03:52:00,80489.46,80607.59,6.937799999999406,Basket TP,20260523,1
43,BUY,2026-05-11 03:55:00,2026-05-11 03:56:00,80612.85,80636.36,1.2605999999996857,Basket TP,20260524,1
44,BUY,2026-05-11 03:57:00,2026-05-11 03:58:00,80636.18,80688.06,2.9628000000002794,Basket TP,20260524,1
45,BUY,2026-05-11 03:59:00,2026-05-11 04:00:00,80688.1,80714.43,1.4297999999992317,Basket TP,20260524,1
46,BUY,2026-05-11 06:58:00,2026-05-11 06:59:00,82149.33,82169.33,1.05,Basket TP,20260523,1
47,BUY,2026-05-11 07:17:00,2026-05-11 07:21:00,81823.12,81637.096,-11.31143999999942,Basket TP,20260523,5
48,BUY,2026-05-11 07:18:00,2026-05-11 07:21:00,81693.0,81637.096,-3.5042399999996996,Basket TP,20260523,5
49,BUY,2026-05-11 07:19:00,2026-05-11 07:21:00,81623.12,81637.096,0.6885600000005797,Basket TP,20260523,5
50,BUY,2026-05-11 07:20:00,2026-05-11 07:21:00,81523.12,81637.096,6.688560000000579,Basket TP,20260523,5
51,BUY,2026-05-11 07:20:00,2026-05-11 07:21:00,81423.12,81637.096,12.688560000000578,Basket TP,20260523,5
52,BUY,2026-05-11 07:22:00,2026-05-11 07:23:00,81610.75,81630.75,1.05,Basket TP,20260523,1
53,BUY,2026-05-11 07:25:00,2026-05-11 07:31:00,81760.23,81727.385,-2.12070000000007,Basket TP,20260524,2
54,BUY,2026-05-11 07:28:00,2026-05-11 07:31:00,81654.54,81727.385,4.220700000000069,Basket TP,20260524,2
55,BUY,2026-05-11 07:43:00,2026-05-11 07:44:00,81575.44,81625.44,2.85,Basket TP,20260523,1
56,BUY,2026-05-11 07:55:00,2026-05-11 07:56:00,81321.96,81341.96,1.05,Basket TP,20260523,1
57,BUY,2026-05-11 09:17:00,2026-05-11 09:18:00,81231.87,81270.26,2.153399999999965,Basket TP,20260523,1
58,BUY,2026-05-11 09:40:00,2026-05-11 09:42:00,81178.9,81198.9,1.05,Basket TP,20260524,1
59,BUY,2026-05-11 09:43:00,2026-05-11 09:44:00,81173.46,81204.21,1.695,Basket TP,20260524,1
60,BUY,2026-05-11 10:09:00,2026-05-11 10:10:00,81008.52,81030.45,1.165799999999581,Basket TP,20260523,1
61,BUY,2026-05-11 10:17:00,2026-05-11 10:24:00,80693.2,80663.2,-1.9499999999999997,Basket TP,20260523,2
62,BUY,2026-05-11 10:20:00,2026-05-11 10:24:00,80593.2,80663.2,4.05,Basket TP,20260523,2
63,BUY,2026-05-11 10:40:00,2026-05-11 10:41:00,80612.14,80669.7,3.3035999999998604,Basket TP,20260524,1
64,BUY,2026-05-11 10:42:00,2026-05-11 10:43:00,80655.15,80678.19,1.2324000000004889,Basket TP,20260524,1
65,BUY,2026-05-11 10:44:00,2026-05-11 10:45:00,80667.64,80707.59,2.2469999999998254,Basket TP,20260524,1
66,BUY,2026-05-11 12:47:00,2026-05-11 12:49:00,80786.22,80806.22,1.05,Basket TP,20260523,1
67,BUY,2026-05-11 13:44:00,2026-05-11 13:53:00,80806.94,80826.94,24.05,Basket TP,20260523,1
68,BUY,2026-05-11 14:08:00,2026-05-11 14:09:00,80712.55,80732.55,24.05,Basket TP,20260523,1
