ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
9338,BUY,2024-07-18 07:10:00,2024-07-18 07:29:00,2458.329,2459.329,0.64,Basket TP,20260606,1
9339,BUY,2024-07-18 08:36:00,2024-07-18 08:49:00,2461.509,2462.509,0.64,Basket TP,20260606,1
9340,BUY,2024-07-18 12:02:00,2024-07-18 12:04:00,2465.555,2466.555,6.4,Basket TP,20260606,1
9341,BUY,2024-07-18 15:33:00,2024-07-18 16:37:00,2469.986,2467.3193333333334,-3.026666666666515,Basket TP,20260606,2
9342,BUY,2024-07-18 16:22:00,2024-07-18 16:37:00,2464.986,2467.3193333333334,3.94666666666697,Basket TP,20260606,2
9343,BUY,2024-07-18 17:25:00,2024-07-18 17:34:00,2462.59,2463.59,1.28,Basket TP,20260607,1
9344,BUY,2024-07-18 17:35:00,2024-07-18 17:37:00,2463.691,2464.691,1.28,Basket TP,20260607,1
9345,BUY,2024-07-18 17:38:00,2024-07-18 17:49:00,2464.955,2465.955,1.28,Basket TP,20260607,1
9346,BUY,2024-07-18 18:24:00,2024-07-18 18:25:00,2463.155,2464.449,1.867999999999738,Basket TP,20260606,1
9347,BUY,2024-07-18 20:38:00,2024-07-18 20:41:00,2459.325,2460.325,1.28,Basket TP,20260606,1
9348,BUY,2024-07-18 22:18:00,2024-07-24 20:39:00,2466.193,2423.665222222223,-85.77555555555475,Basket TP,20260606,17
9349,BUY,2024-07-18 22:59:00,2024-07-24 20:39:00,2461.193,2423.665222222223,-75.77555555555475,Basket TP,20260606,17
9350,BUY,2024-07-18 23:44:00,2024-07-24 20:39:00,2456.193,2423.665222222223,-65.77555555555475,Basket TP,20260606,17
9351,BUY,2024-07-19 01:31:00,2024-07-24 20:39:00,2451.193,2423.665222222223,-55.775555555554746,Basket TP,20260606,17
9352,BUY,2024-07-19 02:07:00,2024-07-24 20:39:00,2446.193,2423.665222222223,-22.887777777777373,Basket TP,20260606,17
9353,BUY,2024-07-19 02:16:00,2024-07-24 20:39:00,2441.193,2423.665222222223,-17.887777777777373,Basket TP,20260606,17
9354,BUY,2024-07-19 07:03:00,2024-07-24 20:39:00,2436.193,2423.665222222223,-12.887777777777373,Basket TP,20260606,17
9355,BUY,2024-07-19 07:04:00,2024-07-24 20:39:00,2431.193,2423.665222222223,-7.887777777777374,Basket TP,20260606,17
9356,BUY,2024-07-19 07:18:00,2024-07-24 20:39:00,2426.193,2423.665222222223,-2.8877777777773734,Basket TP,20260606,17
9357,BUY,2024-07-19 08:28:00,2024-07-24 20:39:00,2421.193,2423.665222222223,2.1122222222226266,Basket TP,20260606,17
